x,y,radius,size,year,make,type
9.83992134481,1.78211894325,10,864.0,2008.0,NIKON,dslr
9.59973507162,2.80090816606,10,864.0,2008.0,NIKON,dslr
9.25437209211,3.78901005287,10,864.0,2008.0,CANON,dslr
8.80761627536,4.73559875265,10,864.0,2008.0,NIKON,dslr
8.26436237158,5.6303032415,10,864.0,2012.0,CANON,dslr
7.63056238423,6.46332094982,10,864.0,2008.0,CANON,dslr
6.9131603586,7.22552516128,10,864.0,2008.0,NIKON,dslr
6.1200163014,7.90856500704,10,864.0,2008.0,NIKON,dslr
5.25982006492,8.5049569596,10,864.0,2008.0,CANON,dslr
4.34199613911,9.00816682394,10,864.0,2008.0,NIKON,dslr
2.37420991034,9.71406852465,10,864.0,2012.0,CANON,dslr
-0.302659315754,-9.99541881757,10,864.0,2008.0,CANON,dslr
9.99541881757,-0.302659315754,10,864.0,2008.0,CANON,dslr
-1.34580708507,-9.90902635428,10,864.0,2012.0,CANON,dslr
0.743804452362,-9.97229938062,10,864.0,2012.0,CANON,dslr
-3.37660039499,-9.41268132747,10,864.0,2012.0,CANON,dslr
1.34580708507,9.90902635428,10,864.0,2008.0,CANON,dslr
0.302659315754,9.99541881757,10,864.0,2012.0,CANON,dslr
-0.743804452362,9.97229938062,10,864.0,2008.0,NIKON,dslr
-1.78211894325,9.83992134481,10,864.0,2008.0,CANON,dslr
-2.80090816606,9.59973507162,10,864.0,2008.0,NIKON,dslr
-3.78901005287,9.25437209211,10,864.0,2008.0,CANON,dslr
-4.73559875265,8.80761627536,10,864.0,2012.0,CANON,dslr
-6.46332094982,7.63056238423,10,864.0,2012.0,CANON,dslr
-7.22552516128,6.9131603586,10,864.0,2008.0,NIKON,dslr
-7.90856500704,6.1200163014,10,864.0,2008.0,NIKON,dslr
-8.5049569596,5.25982006492,10,864.0,2012.0,CANON,dslr
-9.00816682394,4.34199613911,10,864.0,2008.0,NIKON,dslr
-9.41268132747,3.37660039499,10,864.0,2008.0,NIKON,dslr
-9.71406852465,2.37420991034,10,864.0,2008.0,CANON,dslr
-5.6303032415,8.26436237158,10,864.0,2008.0,NIKON,dslr
-9.99541881757,0.302659315754,10,864.0,2008.0,CANON,dslr
-9.90902635428,1.34580708507,10,864.0,2012.0,CANON,dslr
-4.34199613911,-9.00816682394,10,864.0,2012.0,CANON,dslr
-2.37420991034,-9.71406852465,10,864.0,2008.0,CANON,dslr
-5.25982006492,-8.5049569596,10,864.0,2008.0,NIKON,dslr
-6.1200163014,-7.90856500704,10,864.0,2008.0,NIKON,dslr
-7.63056238423,-6.46332094982,10,864.0,2012.0,CANON,dslr
-6.9131603586,-7.22552516128,10,864.0,2008.0,CANON,dslr
-8.80761627536,-4.73559875265,10,864.0,2012.0,CANON,dslr
-9.25437209211,-3.78901005287,10,864.0,2012.0,CANON,dslr
-9.59973507162,-2.80090816606,10,864.0,2008.0,NIKON,dslr
-9.83992134481,-1.78211894325,10,864.0,2008.0,CANON,dslr
-9.97229938062,-0.743804452362,10,864.0,2012.0,CANON,dslr
