local_path,lat,lon,qual
/Users/damoncrockett/Desktop/astrophotography_data/images/264461587_9e8c3c44c1.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/264460836_1bfa1bb109.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/253348240_bd3fc49fd2.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2298035946_0d8789e908.jpg,39.539693,-1.443521,0
/Users/damoncrockett/Desktop/astrophotography_data/images/257985842_6f42049bda.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/264984254_482e605f5d.jpg,40.356617,18.200483,0
/Users/damoncrockett/Desktop/astrophotography_data/images/277015285_6c0b68968e.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/282730228_2aeacbfc9b.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/282860023_6f4dee6a77.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/282860040_b354dbc19f.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/282868585_8122023f7f.jpg,41.53894,-6.96329,0
/Users/damoncrockett/Desktop/astrophotography_data/images/294414682_d4984a8b4e.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/315637732_51fa604994.jpg,42.304352,-83.070083,0
/Users/damoncrockett/Desktop/astrophotography_data/images/5923771689_1f94996c0d.jpg,35.756786,-82.685251,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2064379431_87992a8ea0.jpg,27.804461,86.680755,2
/Users/damoncrockett/Desktop/astrophotography_data/images/2064383777_0fd17c64e4.jpg,27.804461,86.680755,2
/Users/damoncrockett/Desktop/astrophotography_data/images/2064387839_e262c96f77.jpg,27.804461,86.680755,2
/Users/damoncrockett/Desktop/astrophotography_data/images/2064391925_4b5b462ab8.jpg,27.804461,86.680755,2
/Users/damoncrockett/Desktop/astrophotography_data/images/302465769_e4082d4ebf.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/370217566_a8245aedd9.jpg,28.865365,-13.866033,0
/Users/damoncrockett/Desktop/astrophotography_data/images/305501599_150fdcd32e.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/307248105_72549bf297.jpg,33.442292,-88.852964,0
/Users/damoncrockett/Desktop/astrophotography_data/images/309883655_56cc8ff0da.jpg,33.442292,-88.852964,0
/Users/damoncrockett/Desktop/astrophotography_data/images/318962076_332e5c0977.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/331515925_5496fc7a97.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/337066176_f0e9d2f5ae.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/4969796375_75032e0964.jpg,42.098684,-74.698088,0
/Users/damoncrockett/Desktop/astrophotography_data/images/354972174_7dc6043791.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/341930486_088453d223.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/341922676_ec0099e9ee.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/364659903_d869b92a37.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/4261136587_936b0377f7.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/353003455_310b966eca.jpg,51.374707,1.444434,2
/Users/damoncrockett/Desktop/astrophotography_data/images/355540034_b8c2e588f0.jpg,46.737272,-117.037138,0
/Users/damoncrockett/Desktop/astrophotography_data/images/355540055_2c0988a3c5.jpg,46.737272,-117.037138,0
/Users/damoncrockett/Desktop/astrophotography_data/images/362094543_f60c17f965.jpg,-32.968851,-60.639467,0
/Users/damoncrockett/Desktop/astrophotography_data/images/362094539_8f32e69d1f.jpg,-32.968851,-60.639467,0
/Users/damoncrockett/Desktop/astrophotography_data/images/367296634_b17f71bf3d.jpg,,,2
/Users/damoncrockett/Desktop/astrophotography_data/images/367429063_55a1177b73.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/366995932_9fcc0f31a7.jpg,-37.827082,145.352511,0
/Users/damoncrockett/Desktop/astrophotography_data/images/366995937_7222c1cb87.jpg,-37.827082,145.352511,0
/Users/damoncrockett/Desktop/astrophotography_data/images/366995944_b5d81c68b6.jpg,-37.827082,145.352511,0
/Users/damoncrockett/Desktop/astrophotography_data/images/370318490_52d038e393.jpg,39.130559,-89.490337,0
/Users/damoncrockett/Desktop/astrophotography_data/images/372169189_d32768218f.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/380589806_5f9d1325f0.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/430244180_b69faeb91d.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/381076953_3649428afa.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/377266975_2f25c3814d.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/413407682_5c785a536f.jpg,36.287456,-121.850996,0
/Users/damoncrockett/Desktop/astrophotography_data/images/407232109_f685054e5d.jpg,36.287456,-121.850996,0
/Users/damoncrockett/Desktop/astrophotography_data/images/391133300_ed571f917e.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/398253579_89617a0526.jpg,33.442292,-88.852964,0
/Users/damoncrockett/Desktop/astrophotography_data/images/403710019_1343f57e42.jpg,36.469371,-6.195366,0
/Users/damoncrockett/Desktop/astrophotography_data/images/497981924_6277bece48.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/3228787150_1d3226735b.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/408325876_5eead41a79.jpg,19.35427,-99.152598,0
/Users/damoncrockett/Desktop/astrophotography_data/images/409425537_e7d6967c0f.jpg,33.442292,-88.852964,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2145956121_6f3b890d2d.jpg,28.306534,-16.501164,0
/Users/damoncrockett/Desktop/astrophotography_data/images/409767769_6f3c7d26ba.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/409738483_d68ff1959e.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/409808014_d27327b189.jpg,53.762488,-1.851228,0
/Users/damoncrockett/Desktop/astrophotography_data/images/409960083_6118e12f11.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/412652431_d951ad8cdd.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/409229717_d38ef2c787.jpg,51.826926,4.972043,0
/Users/damoncrockett/Desktop/astrophotography_data/images/409927295_b88a73fc1a.jpg,50.008728,8.251,2
/Users/damoncrockett/Desktop/astrophotography_data/images/409087880_c20e70e08f.jpg,26.796148,83.388011,0
/Users/damoncrockett/Desktop/astrophotography_data/images/413264863_8cc2cfea6b.jpg,19.35427,-99.152598,0
/Users/damoncrockett/Desktop/astrophotography_data/images/413278211_8a355fdf3b.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2791817716_e680c4ae37.jpg,42.259465,-83.57397,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2790969051_26beeed7ff.jpg,42.259465,-83.57397,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2790968891_85b51eb39b.jpg,42.259465,-83.57397,0
/Users/damoncrockett/Desktop/astrophotography_data/images/423616867_d8a68e3822.jpg,18.535606,73.86383,0
/Users/damoncrockett/Desktop/astrophotography_data/images/429752415_8b5eeff923.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/433392413_39e4eff396.jpg,-37.86402,145.315346,0
/Users/damoncrockett/Desktop/astrophotography_data/images/433406031_3af20ddfdb.jpg,-37.86402,145.315346,0
/Users/damoncrockett/Desktop/astrophotography_data/images/438860176_992a2bf40a.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/438848352_ac909787d9.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/438848376_1408a89eb2.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/2037634390_6503bc3515.jpg,49.593479,11.00697,0
/Users/damoncrockett/Desktop/astrophotography_data/images/464399902_414a10f4cb.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/469320342_e9851b7533.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/474512421_15f16c03fb.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/474498662_ccc5d24e1e.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/475883792_01a4bd7327.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/478399141_b0963d132e.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/479859170_1c5dd2f851.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/481347381_54037b5780.jpg,52.893693,-0.340919,2
/Users/damoncrockett/Desktop/astrophotography_data/images/501603829_f12b57e0dc.jpg,39.283293,-111.295623,0
/Users/damoncrockett/Desktop/astrophotography_data/images/502194254_7b3e55d048.jpg,39.283293,-111.295623,0
/Users/damoncrockett/Desktop/astrophotography_data/images/501567794_c527c6f969.jpg,39.283293,-111.295623,0
/Users/damoncrockett/Desktop/astrophotography_data/images/501603747_4854da550d.jpg,39.283293,-111.295623,0
